date,open,high,low,adjClose,value,volume,count,close
2017-10-16,3355.0,3355.0,3355.0,3355.0,67100000000,20000000,129613,3355.0
2017-10-17,3522.0,3522.0,3522.0,3522.0,68876232,19556,139,3522.0
2017-10-18,3698.0,3698.0,3698.0,3698.0,390016966,105467,728,3698.0
2017-10-21,3882.0,3882.0,3882.0,3882.0,695289492,179106,1197,3882.0
2017-10-22,4076.0,4076.0,4057.0,4076.0,36449618897,8942557,58439,4076.0
2017-10-23,4085.0,4145.0,3873.0,3980.0,38353546593,9635773,41082,3873.0
2017-10-24,3833.0,3889.0,3781.0,3809.0,14043510093,3686768,9445,3781.0
2017-10-25,3701.0,3895.0,3701.0,3810.0,8940764623,2346782,4469,3746.0
2017-10-28,3720.0,3850.0,3720.0,3814.0,3771328929,988762,2487,3785.0
2017-10-29,3833.0,3833.0,3722.0,3768.0,3531999765,937358,2317,3787.0
2017-10-30,3730.0,3838.0,3720.0,3778.0,3603047340,953567,1768,3725.0
2017-10-31,3721.0,3770.0,3671.0,3702.0,3012225782,813670,1193,3686.0
2017-11-01,3686.0,3735.0,3620.0,3686.0,1876535714,509079,841,3672.0
2017-11-04,3640.0,3836.0,3631.0,3747.0,5208023934,1389916,1884,3762.0
2017-11-05,3799.0,3799.0,3721.0,3754.0,2007923643,534814,823,3752.0
2017-11-06,3720.0,3844.0,3720.0,3805.0,3973736201,1044267,1093,3824.0
2017-11-07,3768.0,3995.0,3768.0,3901.0,21519157141,5516065,2727,3995.0
2017-11-08,4096.0,4096.0,4040.0,4096.0,8744843409,2135012,1155,4096.0
2017-11-11,4120.0,4300.0,4035.0,4194.0,22940912997,5470227,3624,4300.0
2017-11-12,4300.0,4403.0,4200.0,4364.0,18463220172,4230454,2647,4296.0
2017-11-13,4297.0,4347.0,4146.0,4206.0,7102870880,1688644,1130,4260.0
2017-11-14,4153.0,4416.0,4153.0,4380.0,8853796076,2021276,1363,4416.0
2017-11-15,4472.0,4539.0,4410.0,4477.0,2552107794,570051,590,4440.0
2017-11-18,4400.0,4470.0,4372.0,4419.0,3256649217,737025,569,4408.0
2017-11-20,4448.0,4448.0,4360.0,4385.0,3270654485,745887,492,4430.0
2017-11-21,4432.0,4485.0,4360.0,4441.0,1603735760,361127,503,4444.0
2017-11-22,4430.0,4488.0,4400.0,4450.0,3477527778,781524,486,4450.0
2017-11-25,4500.0,4500.0,4338.0,4433.0,5283318139,1191928,712,4469.0
2017-11-26,4411.0,4582.0,4411.0,4488.0,2188126286,487594,456,4463.0
2017-11-28,4432.0,4525.0,4350.0,4448.0,1993151696,448062,282,4450.0
2017-11-29,4391.0,4478.0,4385.0,4427.0,1395549718,315209,236,4470.0
2017-12-02,4380.0,4473.0,4380.0,4446.0,1821848527,409767,286,4452.0
2017-12-03,4420.0,4420.0,4316.0,4354.0,1700565935,390548,273,4318.0
2017-12-04,4321.0,4390.0,4137.0,4203.0,3151983285,749968,369,4200.0
2017-12-05,4040.0,4250.0,4040.0,4199.0,689258463,164157,188,4250.0
2017-12-09,4185.0,4286.0,4165.0,4191.0,482729723,115186,256,4215.0
2017-12-10,4122.0,4400.0,4122.0,4325.0,1502924070,347463,388,4400.0
2017-12-11,4364.0,4541.0,4364.0,4532.0,6732680809,1485566,659,4541.0
